,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
150,1.0,0.004053692337635084,0.02036285624222156,1.6155751985742697,2.6561527318411207,1.8278200698312252,2.905574489847795
151,1.0,0.03545519244461559,0.010296311070453257,1.6510303910188853,2.666449042911574,1.8632752622758408,2.915870800918248
152,1.0,0.02739389823820204,0.028964789265478075,1.6784242892570873,2.695413832177052,1.8906691605140429,2.944835590183726
153,1.0,0.019238409248579558,0.004736817091050227,1.6976626985056669,2.700150649268102,1.9099075697626224,2.9495724072747764
154,1.0,0.0039304802708102216,-0.006125661333581611,1.701593178776477,2.6940249879345206,1.9138380500334327,2.955698068608358
155,1.0,0.005800875779499393,0.21056563903280878,1.7073940545559765,2.9045906269673294,1.919638925812932,3.166263707641167
156,1.0,0.02013939488021066,0.024920414324981266,1.7275334494361871,2.9295110412923107,1.9397783206931427,3.191184121966148
157,1.0,-0.00928951983825499,0.0012199301828834663,1.7182439295979322,2.930730971475194,1.9490678405313977,3.1924040521490316
158,1.0,0.012605606715979434,0.013171438842950245,1.7308495363139116,2.9439024103181444,1.9616734472473771,3.205575490991982
159,1.0,0.02504841316465445,-0.013315899242980045,1.755897949478566,2.9305865110751643,1.9867218604120316,3.218891390234962
160,1.0,-0.0047084220780035935,0.0005068813089463831,1.7511895274005624,2.9310933923841107,1.9914302824900352,3.2193982715439082
161,1.0,-0.0036553119471136597,0.019660645609720362,1.7475342154534488,2.950754037993831,1.9950855944371488,3.2390589171536286
162,1.0,0.028475428223075028,0.00572390456761962,1.7760096436765238,2.9564779425614507,2.023561022660224,3.244782821721248
163,1.0,0.009399633344678193,0.012423539580050935,1.785409277021202,2.9689014821415016,2.032960656004902,3.257206361301299
164,1.0,0.022997590125591216,-0.005397800246234041,1.8084068671467932,2.9635036818952676,2.0559582461304933,3.262604161547533
165,1.0,0.0026793404498874906,0.010552500695615308,1.8110862075966807,2.974056182590883,2.0586375865803808,3.2731566622431485
166,1.0,0.02172535912777107,0.012707279983658282,1.8328115667244518,2.986763462574541,2.080362945708152,3.2858639422268068
167,1.0,0.000714228501479397,0.009392445929096382,1.8335257952259312,2.9961559085036376,2.0810771742096312,3.295256388155903
168,1.0,0.005832838589906686,-0.0056573383773042,1.8393586338158379,2.9904985701263334,2.086910012799538,3.3009137265332074
169,1.0,0.0060920730838915915,0.009565216153075262,1.8454507068997295,3.0000637862794086,2.0930020858834295,3.3104789426862826
170,1.0,-0.002709168614050128,0.017729821956463,1.8427415382856793,3.0177936082358716,2.0957112544974796,3.3282087646427456
171,1.0,0.007219127737425168,0.03536132913523726,1.8499606660231045,3.053154937371109,2.102930382234905,3.363570093777983
172,1.0,0.020523526828103655,0.0108405658070998,1.8704841928512081,3.0639955031782087,2.1234539090630085,3.3744106595850827
173,1.0,-0.0027841450975500948,0.005454354488742652,1.867700047753658,3.0694498576669513,2.1262380541605586,3.3798650140738253
174,1.0,0.0051836619667255945,0.006340488348194562,1.8728837097203836,3.075790346015146,2.131421716127284,3.38620550242202
175,1.0,-0.0035748900443941523,0.009793214948867757,1.8693088196759895,3.0855835609640136,2.1349966061716783,3.3959987173708877
