,true_e,true_n,true_e_std,true_n_std,real_e,real_n,real_e_std,real_n_std,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n,epoch
48,49.5,2.25,0.01,0.01,50.019212104894585,2.7113599651705593,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.014165323588036287,0.017356157819772684,0.5192121048945719,0.46135996517056077,0.557021248495432,0.49070811352102595,True,0.017356157819772684,0.017356157819772684,0.46135996517056077,0.46135996517056077,0.557021248495432,0.49070811352102595,48
49,50.5,2.25,0.01,0.01,51.12272520206173,2.8518363693006124,0.01,0.01,True,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,0.014416209570727211,0.012518151438157906,0.5336283144652991,0.4738781166087187,0.5714374580661592,0.5032262649591839,True,0.10161503903457689,0.14047640413005294,0.5629750042051377,0.6018363693006137,0.6605343456625782,0.6311845176510789,49
50,51.5,2.25,0.01,0.01,52.13048570026323,2.877488596064582,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,0.0077604982014999446,0.02565222676396961,0.5413888126667991,0.4995303433726883,0.5791979562676591,0.5288784917231535,True,0.02565222676396961,0.02565222676396961,0.5886272309691073,0.6274885960645833,0.6682948438640781,0.6568367444150485,50
51,52.5,2.25,0.01,0.01,53.13224712497072,2.8959800152439037,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,0.0017614247074888949,0.018491419179321605,0.5431502373742879,0.5180217625520099,0.580959380975148,0.5473699109024751,True,0.018491419179321605,0.018491419179321605,0.6071186501484289,0.645980015243905,0.670056268571567,0.6753281635943702,51
52,53.5,2.25,0.01,0.01,54.13223352680876,2.9219554247562867,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,-1.3598161957900298e-05,0.02597540951238298,0.54313663921233,0.5439971720643929,0.5809729791371059,0.5733453204148581,True,0.02597540951238298,0.02597540951238298,0.6330940596608119,0.671955424756288,0.6700698667335249,0.7013035731067532,52
53,54.5,2.25,0.01,0.01,55.14861375594518,2.921266104600181,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,0.01638022913641925,-0.0006893201561057501,0.5595168683487493,0.5433078519082871,0.5973532082735251,0.5740346405709639,True,-0.0006893201561057501,-0.0006893201561057501,0.6324047395047061,0.6712661046001822,0.6864500958699441,0.701992893262859,53
54,55.5,2.25,0.01,0.01,56.16733972673813,2.929765273947965,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,0.01872597079295177,0.00849916934778401,0.578242839141701,0.5518070212560712,0.6160791790664769,0.5825338099187479,True,0.00849916934778401,0.00849916934778401,0.6409039088524902,0.6797652739479663,0.7051760666628959,0.710492062610643,54
55,56.5,2.25,0.01,0.01,57.180408725251674,2.9366700900186093,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,0.013068998513548563,0.006904816070644603,0.5913118376552496,0.5587118373267158,0.6291481775800255,0.5894386259893926,True,0.006904816070644603,0.006904816070644603,0.6478087249231348,0.6866700900186109,0.7182450651764445,0.7173968786812877,55
56,57.5,2.25,0.01,0.01,58.171368187974466,2.947540229547728,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,-0.00904053727720906,0.010870139529118639,0.5822713003780405,0.5695819768558344,0.6381887148572346,0.6003087655185112,True,0.010870139529118639,0.010870139529118639,0.6586788644522534,0.6975402295477295,0.7272856024536536,0.7282670182104063,56
57,58.5,2.25,0.01,0.01,59.165312556719016,2.9599217469203265,0.01,0.01,False,0.0,0.0,0.08909688759641898,0.12795825269189504,0.08909688759641898,0.12795825269189504,True,-0.00605563125545046,0.012381517372598386,0.57621566912259,0.5819634942284329,0.6442443461126851,0.6126902828911096,True,0.012381517372598386,0.012381517372598386,0.6710603818248518,0.7099217469203278,0.7333412337091041,0.7406485355830046,57
